Descripcion;Importe;Tipo;Categoria
cobro seguridad social Pension;1611.09;1;Pension
abono seguridad social Pension;1689.61;1;Pension
entrada tesoreria Pension;1039.20;1;Pension
cobro seguridad social Pension;1046.07;1;Pension
transferencia recibida tesoreria Pension;1195.94;1;Pension
ingreso tesoreria Pension;1755.93;1;Pension
abono tesoreria Pension;729.26;1;Pension
ingreso tesoreria Pension;1476.37;1;Pension
entrada servicio online Prestaciones;271.88;1;Prestaciones
cobro servicio online Prestaciones;473.39;1;Prestaciones
cobro comercio local Prestaciones;475.95;1;Prestaciones
transferencia recibida proveedor habitual Prestaciones;458.82;1;Prestaciones
ingreso proveedor habitual Prestaciones;854.63;1;Prestaciones
transferencia recibida servicio online Prestaciones;712.10;1;Prestaciones
ingreso proveedor habitual Prestaciones;386.79;1;Prestaciones
abono comercio local Prestaciones;706.09;1;Prestaciones
entrada proveedor habitual Prestaciones;388.57;1;Prestaciones
transferencia recibida servicio online Prestaciones;300.19;1;Prestaciones
ingreso comercio local Prestaciones;209.19;1;Prestaciones
cobro proveedor habitual Prestaciones;786.94;1;Prestaciones
ingreso proveedor habitual Prestaciones;639.11;1;Prestaciones
cobro comercio local Prestaciones;496.66;1;Prestaciones
ingreso servicio online Prestaciones;83.73;1;Prestaciones
ingreso servicio online Prestaciones;360.02;1;Prestaciones
cobro proveedor habitual Prestaciones;147.56;1;Prestaciones
transferencia recibida comercio local Prestaciones;494.95;1;Prestaciones
ingreso comercio local Prestaciones;520.40;1;Prestaciones
entrada servicio online Prestaciones;106.93;1;Prestaciones
transferencia recibida servicio online Prestaciones;113.40;1;Prestaciones
ingreso proveedor habitual Prestaciones;621.84;1;Prestaciones
ingreso comercio local Prestaciones;157.89;1;Prestaciones
ingreso comercio local Prestaciones;804.90;1;Prestaciones
transferencia recibida servicio online Prestaciones;95.76;1;Prestaciones
abono servicio online Prestaciones;712.92;1;Prestaciones
entrada comercio local Prestaciones;683.41;1;Prestaciones
transferencia recibida proveedor habitual Prestaciones;535.05;1;Prestaciones
transferencia recibida comercio local Prestaciones;413.93;1;Prestaciones
transferencia recibida proveedor habitual Prestaciones;765.86;1;Prestaciones
cobro comercio local Prestaciones;409.47;1;Prestaciones
transferencia recibida servicio online Prestaciones;872.71;1;Prestaciones
transferencia recibida servicio online Prestaciones;106.36;1;Prestaciones
cobro comercio local Prestaciones;265.61;1;Prestaciones
cobro proveedor habitual Prestaciones;723.51;1;Prestaciones
ingreso proveedor habitual Prestaciones;539.42;1;Prestaciones
entrada comercio local Prestaciones;129.84;1;Prestaciones
entrada servicio online Prestaciones;285.96;1;Prestaciones
transferencia recibida proveedor habitual Prestaciones;173.69;1;Prestaciones
cobro proveedor habitual Prestaciones;603.99;1;Prestaciones
cobro comercio local Prestaciones;428.44;1;Prestaciones
cobro comercio local Prestaciones;549.69;1;Prestaciones
ingreso comercio local Prestaciones;380.27;1;Prestaciones
entrada comercio local Prestaciones;703.64;1;Prestaciones
ingreso comercio local Prestaciones;551.88;1;Prestaciones
cobro comercio local Prestaciones;337.13;1;Prestaciones
transferencia recibida servicio online Prestaciones;879.83;1;Prestaciones
ingreso proveedor habitual Prestaciones;545.07;1;Prestaciones
cobro proveedor habitual Prestaciones;848.95;1;Prestaciones
abono comercio local Prestaciones;423.18;1;Prestaciones
cobro servicio online Prestaciones;469.04;1;Prestaciones
abono servicio online Prestaciones;85.41;1;Prestaciones
transferencia recibida proveedor habitual Prestaciones;329.52;1;Prestaciones
entrada comercio local Prestaciones;573.11;1;Prestaciones
cobro servicio online Prestaciones;30.01;1;Prestaciones
transferencia recibida servicio online Prestaciones;446.56;1;Prestaciones
cobro proveedor habitual Prestaciones;451.13;1;Prestaciones
entrada servicio online Prestaciones;643.36;1;Prestaciones
cobro servicio online Prestaciones;869.50;1;Prestaciones
ingreso comercio local Prestaciones;650.08;1;Prestaciones
entrada proveedor habitual Reembolsos;140.59;1;Reembolsos
transferencia recibida proveedor habitual Reembolsos;775.35;1;Reembolsos
abono proveedor habitual Reembolsos;360.51;1;Reembolsos
transferencia recibida comercio local Reembolsos;770.76;1;Reembolsos
cobro comercio local Reembolsos;627.27;1;Reembolsos
entrada proveedor habitual Reembolsos;494.94;1;Reembolsos
cobro proveedor habitual Reembolsos;231.35;1;Reembolsos
ingreso comercio local Reembolsos;665.75;1;Reembolsos
entrada comercio local Reembolsos;28.52;1;Reembolsos
entrada comercio local Reembolsos;730.48;1;Reembolsos
transferencia recibida proveedor habitual Reembolsos;421.75;1;Reembolsos
cobro comercio local Reembolsos;529.28;1;Reembolsos
entrada comercio local Reembolsos;64.92;1;Reembolsos
transferencia recibida proveedor habitual Reembolsos;67.36;1;Reembolsos
ingreso comercio local Reembolsos;326.31;1;Reembolsos
ingreso proveedor habitual Reembolsos;854.93;1;Reembolsos
transferencia recibida comercio local Reembolsos;222.00;1;Reembolsos
cobro proveedor habitual Reembolsos;529.64;1;Reembolsos
cobro comercio local Reembolsos;530.28;1;Reembolsos
entrada proveedor habitual Reembolsos;213.91;1;Reembolsos
abono comercio local Reembolsos;54.75;1;Reembolsos
abono servicio online Reembolsos;498.00;1;Reembolsos
abono servicio online Reembolsos;680.31;1;Reembolsos
ingreso proveedor habitual Reembolsos;669.40;1;Reembolsos
cobro servicio online Reembolsos;677.17;1;Reembolsos
transferencia recibida proveedor habitual Reembolsos;267.28;1;Reembolsos
entrada comercio local Reembolsos;596.23;1;Reembolsos
ingreso servicio online Reembolsos;796.92;1;Reembolsos
transferencia recibida comercio local Reembolsos;284.95;1;Reembolsos
ingreso proveedor habitual Reembolsos;747.23;1;Reembolsos
transferencia recibida proveedor habitual Reembolsos;671.33;1;Reembolsos
ingreso comercio local Reembolsos;849.77;1;Reembolsos
transferencia recibida comercio local Reembolsos;169.03;1;Reembolsos
ingreso comercio local Reembolsos;536.55;1;Reembolsos
entrada comercio local Reembolsos;286.99;1;Reembolsos
abono comercio local Reembolsos;691.56;1;Reembolsos
cobro proveedor habitual Reembolsos;830.26;1;Reembolsos
abono servicio online Reembolsos;52.96;1;Reembolsos
transferencia recibida servicio online Reembolsos;878.22;1;Reembolsos
ingreso proveedor habitual Reembolsos;242.06;1;Reembolsos
ingreso proveedor habitual Reembolsos;481.61;1;Reembolsos
cobro proveedor habitual Reembolsos;507.50;1;Reembolsos
ingreso servicio online Reembolsos;37.18;1;Reembolsos
cobro servicio online Reembolsos;727.40;1;Reembolsos
transferencia recibida proveedor habitual Reembolsos;447.85;1;Reembolsos
transferencia recibida comercio local Reembolsos;264.93;1;Reembolsos
cobro servicio online Reembolsos;61.98;1;Reembolsos
abono comercio local Reembolsos;709.88;1;Reembolsos
entrada servicio online Reembolsos;322.62;1;Reembolsos
transferencia recibida comercio local Reembolsos;293.22;1;Reembolsos
abono comercio local Reembolsos;586.36;1;Reembolsos
ingreso servicio online Reembolsos;653.01;1;Reembolsos
transferencia recibida proveedor habitual Reembolsos;560.19;1;Reembolsos
entrada comercio local Reembolsos;435.57;1;Reembolsos
ingreso proveedor habitual Reembolsos;42.68;1;Reembolsos
ingreso servicio online Reembolsos;581.47;1;Reembolsos
abono comercio local Reembolsos;104.20;1;Reembolsos
entrada servicio online Reembolsos;894.46;1;Reembolsos
ingreso proveedor habitual Reembolsos;408.07;1;Reembolsos
entrada comercio local Reembolsos;300.93;1;Reembolsos
movimiento servicio online Reformas y reparaciones;27.23;2;Reformas y reparaciones
factura servicio online Reformas y reparaciones;158.84;2;Reformas y reparaciones
cargo proveedor habitual Reformas y reparaciones;197.68;2;Reformas y reparaciones
ticket servicio online Reformas y reparaciones;271.45;2;Reformas y reparaciones
compra comercio local Reformas y reparaciones;72.50;2;Reformas y reparaciones
cargo comercio local Reformas y reparaciones;235.12;2;Reformas y reparaciones
compra proveedor habitual Reformas y reparaciones;311.34;2;Reformas y reparaciones
compra proveedor habitual Reformas y reparaciones;324.69;2;Reformas y reparaciones
pago tarjeta proveedor habitual Reformas y reparaciones;135.58;2;Reformas y reparaciones
cargo servicio online Reformas y reparaciones;349.67;2;Reformas y reparaciones
movimiento comercio local Reformas y reparaciones;213.26;2;Reformas y reparaciones
ticket proveedor habitual Reformas y reparaciones;130.62;2;Reformas y reparaciones
movimiento proveedor habitual Reformas y reparaciones;324.61;2;Reformas y reparaciones
factura proveedor habitual Reformas y reparaciones;236.82;2;Reformas y reparaciones
movimiento proveedor habitual Reformas y reparaciones;101.57;2;Reformas y reparaciones
compra comercio local Reformas y reparaciones;307.76;2;Reformas y reparaciones
factura proveedor habitual Reformas y reparaciones;79.62;2;Reformas y reparaciones
factura proveedor habitual Reformas y reparaciones;167.26;2;Reformas y reparaciones
ticket servicio online Reformas y reparaciones;180.88;2;Reformas y reparaciones
cargo proveedor habitual Reformas y reparaciones;177.74;2;Reformas y reparaciones
compra proveedor habitual Reformas y reparaciones;237.10;2;Reformas y reparaciones
compra servicio online Reformas y reparaciones;294.78;2;Reformas y reparaciones
compra proveedor habitual Reformas y reparaciones;108.32;2;Reformas y reparaciones
factura servicio online Reformas y reparaciones;82.40;2;Reformas y reparaciones
cargo servicio online Reformas y reparaciones;266.87;2;Reformas y reparaciones
movimiento proveedor habitual Reformas y reparaciones;282.92;2;Reformas y reparaciones
factura servicio online Reformas y reparaciones;303.84;2;Reformas y reparaciones
cargo comercio local Reformas y reparaciones;112.21;2;Reformas y reparaciones
pago tarjeta proveedor habitual Reformas y reparaciones;156.36;2;Reformas y reparaciones
movimiento servicio online Reformas y reparaciones;246.50;2;Reformas y reparaciones
factura servicio online Reformas y reparaciones;12.46;2;Reformas y reparaciones
movimiento proveedor habitual Reformas y reparaciones;117.48;2;Reformas y reparaciones
factura proveedor habitual Reformas y reparaciones;147.98;2;Reformas y reparaciones
ticket proveedor habitual Reformas y reparaciones;222.90;2;Reformas y reparaciones
compra servicio online Reformas y reparaciones;332.79;2;Reformas y reparaciones
pago tarjeta comercio local Reformas y reparaciones;183.64;2;Reformas y reparaciones
compra comercio local Reformas y reparaciones;333.24;2;Reformas y reparaciones
compra comercio local Reformas y reparaciones;238.96;2;Reformas y reparaciones
pago tarjeta servicio online Reformas y reparaciones;26.68;2;Reformas y reparaciones
factura comercio local Reformas y reparaciones;46.04;2;Reformas y reparaciones
ticket servicio online Reformas y reparaciones;219.13;2;Reformas y reparaciones
movimiento proveedor habitual Reformas y reparaciones;49.19;2;Reformas y reparaciones
factura comercio local Reformas y reparaciones;23.77;2;Reformas y reparaciones
ticket servicio online Reformas y reparaciones;175.47;2;Reformas y reparaciones
compra servicio online Reformas y reparaciones;81.15;2;Reformas y reparaciones
factura servicio online Reformas y reparaciones;260.04;2;Reformas y reparaciones
ticket proveedor habitual Reformas y reparaciones;337.84;2;Reformas y reparaciones
factura servicio online Reformas y reparaciones;211.57;2;Reformas y reparaciones
compra proveedor habitual Reformas y reparaciones;276.22;2;Reformas y reparaciones
cargo proveedor habitual Reformas y reparaciones;29.24;2;Reformas y reparaciones
movimiento comercio local Reformas y reparaciones;144.05;2;Reformas y reparaciones
movimiento servicio online Reformas y reparaciones;206.66;2;Reformas y reparaciones
pago tarjeta proveedor habitual Reformas y reparaciones;12.18;2;Reformas y reparaciones
factura comercio local Reformas y reparaciones;173.58;2;Reformas y reparaciones
pago tarjeta servicio online Reformas y reparaciones;311.81;2;Reformas y reparaciones
movimiento servicio online Reformas y reparaciones;225.81;2;Reformas y reparaciones
factura comercio local Reformas y reparaciones;160.17;2;Reformas y reparaciones
pago tarjeta comercio local Reformas y reparaciones;216.78;2;Reformas y reparaciones
compra proveedor habitual Reformas y reparaciones;263.36;2;Reformas y reparaciones
movimiento comercio local Reformas y reparaciones;114.85;2;Reformas y reparaciones
factura comercio local Regalos;119.76;2;Regalos
compra proveedor habitual Regalos;304.54;2;Regalos
movimiento proveedor habitual Regalos;212.56;2;Regalos
movimiento servicio online Regalos;106.89;2;Regalos
factura proveedor habitual Regalos;7.77;2;Regalos
cargo proveedor habitual Regalos;89.81;2;Regalos
cargo comercio local Regalos;280.63;2;Regalos
cargo proveedor habitual Regalos;185.03;2;Regalos
cargo comercio local Regalos;28.71;2;Regalos
compra proveedor habitual Regalos;179.28;2;Regalos
cargo comercio local Regalos;110.04;2;Regalos
pago tarjeta comercio local Regalos;302.56;2;Regalos
cargo servicio online Regalos;332.25;2;Regalos
pago tarjeta proveedor habitual Regalos;320.25;2;Regalos
pago tarjeta servicio online Regalos;188.95;2;Regalos
pago tarjeta proveedor habitual Regalos;230.04;2;Regalos
movimiento proveedor habitual Regalos;100.08;2;Regalos
pago tarjeta servicio online Regalos;5.51;2;Regalos
pago tarjeta comercio local Regalos;129.53;2;Regalos
factura servicio online Regalos;103.54;2;Regalos
movimiento proveedor habitual Regalos;256.44;2;Regalos
cargo comercio local Regalos;212.49;2;Regalos
cargo proveedor habitual Regalos;45.39;2;Regalos
factura servicio online Regalos;166.61;2;Regalos
factura proveedor habitual Regalos;27.64;2;Regalos
pago tarjeta comercio local Regalos;214.11;2;Regalos
compra servicio online Regalos;76.14;2;Regalos
compra proveedor habitual Regalos;66.47;2;Regalos
movimiento servicio online Regalos;71.22;2;Regalos
ticket servicio online Regalos;337.46;2;Regalos
compra proveedor habitual Regalos;64.52;2;Regalos
pago tarjeta comercio local Regalos;312.52;2;Regalos
compra servicio online Regalos;134.37;2;Regalos
factura comercio local Regalos;39.55;2;Regalos
ticket servicio online Regalos;213.14;2;Regalos
factura comercio local Regalos;338.21;2;Regalos
factura comercio local Regalos;245.23;2;Regalos
ticket servicio online Regalos;294.77;2;Regalos
compra comercio local Regalos;143.65;2;Regalos
pago tarjeta servicio online Regalos;72.98;2;Regalos
pago tarjeta proveedor habitual Regalos;53.35;2;Regalos
factura comercio local Regalos;328.54;2;Regalos
factura proveedor habitual Regalos;199.88;2;Regalos
ticket comercio local Regalos;84.97;2;Regalos
factura proveedor habitual Regalos;58.39;2;Regalos
pago tarjeta servicio online Regalos;158.57;2;Regalos
compra proveedor habitual Regalos;156.83;2;Regalos
movimiento comercio local Regalos;43.98;2;Regalos
factura comercio local Regalos;197.26;2;Regalos
cargo comercio local Regalos;39.95;2;Regalos
compra proveedor habitual Regalos;297.04;2;Regalos
cargo servicio online Regalos;72.79;2;Regalos
pago tarjeta proveedor habitual Regalos;189.43;2;Regalos
pago tarjeta servicio online Regalos;15.36;2;Regalos
movimiento servicio online Regalos;197.64;2;Regalos
compra proveedor habitual Regalos;106.65;2;Regalos
compra comercio local Regalos;327.25;2;Regalos
pago tarjeta proveedor habitual Regalos;326.03;2;Regalos
movimiento proveedor habitual Regalos;63.17;2;Regalos
factura servicio online Regalos;159.93;2;Regalos
cargo hamburgueseria Restaurantes;157.46;2;Restaurantes
pago tarjeta restaurante local Restaurantes;169.81;2;Restaurantes
pago tarjeta restaurante local Restaurantes;242.32;2;Restaurantes
movimiento hamburgueseria Restaurantes;29.17;2;Restaurantes
movimiento restaurante italiano Restaurantes;348.45;2;Restaurantes
ticket hamburgueseria Restaurantes;218.70;2;Restaurantes
ticket restaurante italiano Restaurantes;111.72;2;Restaurantes
ticket restaurante local Restaurantes;84.30;2;Restaurantes
factura hamburgueseria Restaurantes;103.50;2;Restaurantes
pago tarjeta restaurante italiano Restaurantes;75.58;2;Restaurantes
ticket restaurante local Restaurantes;308.73;2;Restaurantes
ticket restaurante local Restaurantes;291.95;2;Restaurantes
factura restaurante italiano Restaurantes;31.58;2;Restaurantes
cargo restaurante local Restaurantes;348.60;2;Restaurantes
factura restaurante local Restaurantes;37.23;2;Restaurantes
